player,date,match_day,session_name,session_duration,distance_m,dist_over_time,HSR_abs_dist,HSR_rel_dist,hsr_rel_efforts,HSR_over_time,sprint_dist,sprint_count_85pct,sprint_count_95pct,max_speed,pct_max_velocity,profile_max_vel,player_load,pl_per_min,hmld_m,acc,decc,acc_plus_decc,acc_gt2,acc_gt3,decc_gt2,decc_gt3,hia,max_acc,max_dec,hr_exertion,energy,red_zone,RPE,TL
Ricardo Gonzalez,2026-08-12,MD-1,Sesión 55,103.99566666666666,3513.75,33.787465503370335,52.64,0,0,0.5061749367762118,0,1,0,25.65873,71.27425,36,377.23907,3.627449893745573,424.05999,22,15,37,59,22,51,15,9,4.31961,-2.09501,0,816.044,0,3,1131.71721
Sebastián Cáceres,2026-08-12,MD-1,Sesión 55,103.99566666666666,4816.09,46.31048729594502,83.18,0,0,0.799841019016818,0,1,0,26.54073,75.8479938271605,34.992,459.77143,4.421063345588117,524.18,26,16,42,73,26,50,16,18,4.27257,-3.30317,0,445.8344,0,3,1379.31429
Víctor Dávila,2026-08-12,Other,RTP Davila,47.7105,2622.62,54.969451169029874,379.07,0,0,7.94521122184844,0,8,0,27.95901,82.2710981638418,33.984,254.39981,5.332155605160289,478.14999,7,1,8,14,7,10,1,4,3.76072,-3.26159,0,207.49960000000002,0,3,763.19943
Alan Cervantes,2026-08-13,MD,Partido vs Austin - J3,121.24066666666667,13288.699999999999,109.60596279576158,431.59,109.68,11,3.5597791720049927,0,4,0,29.85606,110.29254654989235,27.06988,1250.41135,10.313464816535706,1785.43003,22,21,43,121,22,84,21,28,3.93706,-3.47478,0,1052.7146,0,3,3751.23405
Alejandro Cardenas,2026-08-13,MD,Partido vs Austin - J3,92.61283333333334,9529.18,102.89265166634573,359.42999999999995,0,0,3.8809956143587003,0,4,0,26.14696,72.63044444444444,36,862.98199,9.318168540357076,1462.11,33,36,69,120,33,112,36,58,4.0684,-4.06284,0,2215.578,0,3,2588.9459699999998
Alexis Gutiérrez,2026-08-13,MD,Partido vs Austin - J3,31.043999999999997,1447.54,46.62865610101792,246.91000000000003,0,0,7.95354980028347,0,6,0,27.17268,83.8662962962963,32.4,124.91457,4.023791070738307,280.69999,11,8,19,15,11,14,8,1,3.91924,-2.22442,0,101.7436,0,3,374.74370999999996
Brian Rodríguez,2026-08-13,MD,Partido vs Austin - J3,85.28983333333332,7839.1900000000005,91.9123615749435,414.86,0,0,4.864120186266828,31.09,10,3,31.24982,87.77053140096619,35.604,602.7113899999999,7.06662642479858,1129.19995,19,21,40,80,19,64,21,19,4.1311,-4.5,0,632.7825300000001,0,3,1808.1341699999998
Cristian Borja,2026-08-13,MD,Partido vs Austin - J3,121.24066666666667,10707.710000000001,88.3178086560615,583.72,0,0,4.814556172021489,0,12,0,27.91744,82.1487758945386,33.984,1240.03876,10.227911096936671,1543.10997,32,38,70,106,32,110,38,36,4.53558,-2.94741,0,983.1928,0,3,3720.1162799999997
Dago Espinoza,2026-08-13,MD,Partido vs Austin - J3,31.043999999999997,1558.5800000000002,50.20551475325345,265.35,0,0,8.547545419404717,0,7,0,27.47788,77.25449842555105,35.568,125.83724000000001,4.053512433964696,309.11001000000005,11,8,19,16,11,8,8,1,4.04263,-1.46682,0,130.03199999999998,0,3,377.51172
Diego Arriaga,2026-08-13,MD,Partido vs Austin - J3,36.52766666666666,2513.43,68.80893934278127,148.82999999999998,0,0,4.074445853827692,0,4,0,26.75304,74.314,36,245.42152,6.718784482994626,295.99998999999997,8,7,15,24,8,21,7,11,3.93703,-3.51536,0,519.606,0,3,736.26456
Edwin Cerrillo,2026-08-13,MD,Partido vs Austin - J3,93.70833333333333,10045.15,107.19590929301913,369.89000000000004,0,0,3.947247665629169,20.29,4,1,30.7244,85.34555555555555,36,853.07279,9.103489088483771,1368.92998,17,28,45,88,17,108,28,29,4.58002,-3.06365,0,2305.386,0,3,2559.21837
Emilio Lara,2026-08-13,MD,Partido vs Austin - J3,31.043999999999997,1929.8899999999999,62.16628011854143,298.24,0,0,9.607009406004382,0,8,0,29.68248,82.45133333333334,36,190.14049,6.124870828501482,341.69998999999996,10,9,19,17,10,13,9,6,4.08176,-3.25887,0,140.3206,0,3,570.42147
Erick Sánchez,2026-08-13,MD,Partido vs Austin - J3,68.75716666666668,7438.7699999999995,108.18901302409685,306.53999999999996,12.19,1,4.458298892479085,1.6700000000000002,6,0,29.95967,93.61226721659793,32.004,762.29657,11.08679439476612,1086.57001,12,26,38,65,12,63,26,13,6.48012,-3.97897,0,513.9306,0,3,2286.88971
Henry Martín,2026-08-13,MD,Partido vs Austin - J3,21.828500000000002,970.89,44.47809056966809,133.54,0,0,6.117690175687747,0,0,0,24.79626,73.58814102564104,33.696,113.92728,5.2191987539226234,164.27,3,0,3,6,3,3,0,0,3.22154,-2.61311,0,72.2792,0,3,341.78184
Icaro Conceicao,2026-08-13,MD,Partido vs Austin - J3,51.86483333333334,4048.4600000000005,78.0579005041952,165.75,0,0,3.1958070497350484,3.25,5,0,30.02557,83.4043611111111,36,484.03017,9.332531098464276,579.79,15,10,25,36,15,41,10,9,4.30379,-2.21281,0,910.9399999999999,0,3,1452.09051
Isaías Violante,2026-08-13,MD,Partido vs Austin - J3,108.0415,10545.259999999998,97.60379113581354,367.36,0,0,3.4001749327804593,0,9,0,29.35658,83.89511888431642,34.992,898.51274,8.316366766473994,1307.33998,27,20,47,100,27,81,20,18,4.15528,-4.35379,0,818.04399,0,3,2695.53822
Israel Reyes,2026-08-13,MD,Partido vs Austin - J3,99.41216666666666,10336.53,103.97650857624738,251.92999999999998,0,0,2.534196853839151,0,3,0,28.60618,86.65388343632617,33.012,926.77716,9.322572790386154,1297.34998,21,20,41,90,21,94,20,20,4.76109,-3.19026,0,916.2870599999999,0,3,2780.33148
Kevin Álvarez,2026-08-13,MD,Partido vs Austin - J3,121.24066666666667,11915.570000000002,98.28030748758668,607.1999999999999,0,0,5.008220564057164,14.72,15,1,30.09811,86.01426040237769,34.992,1009.93689,8.3300176233497,1822.45996,48,42,90,139,48,140,42,53,4.57018,-4.03352,0,985.77323,0,3,3029.81067
Miguel Vázquez,2026-08-13,MD,Partido vs Austin - J3,31.043999999999997,1585.24,51.064295838165194,261.02000000000004,0,0,8.408065970880044,0,7,0,28.47558,83.79113700564972,33.984,143.20015999999998,4.612812781858008,313.27001,11,7,18,15,11,8,7,3,4.04575,-1.53752,0,133.3936,0,3,429.60047999999995
Oscar Perea,2026-08-13,MD,Partido vs Austin - J3,36.275999999999996,2337.75,64.44343367515714,84.06,0,0,2.3172345352299044,0,2,0,26.94857,74.85713888888888,36,257.27759000000003,7.092225989635022,278,10,9,19,31,10,20,9,16,4.33175,-2.8928,0,502.212,0,3,771.8327700000001
Pato Salas,2026-08-13,MD,Partido vs Austin - J3,51.746833333333335,3720.96,71.907008802471,163.61,0,0,3.161739365693875,0,3,0,29.085,83.1189986282579,34.992,332.02345,6.4163047014149015,525.54999,13,18,31,47,13,39,18,23,4.48437,-1.95541,0,330.7352,0,3,996.0703500000001
Ramón Juárez,2026-08-13,MD,Partido vs Austin - J3,31.043999999999997,1702.5600000000002,54.84344800927717,236.85999999999999,0,0,7.6298157453936355,0,1,0,26.31347,79.70880285956622,33.012,141.64969000000002,4.5628685092127315,272.04001,2,3,5,12,2,8,3,7,3.11874,-1.98956,0,122.52525,0,3,424.94907000000006
Raphael Veiga,2026-08-13,MD,Partido vs Austin - J3,51.647,4035.92,78.14432590469922,103.18,0,0,1.9977927081921507,0,3,0,26.47816,82.73390826146732,32.004,357.17289,6.91565608844657,413.22001,5,9,14,30,5,26,9,15,4.04555,-2.17378,0,309.9516,0,3,1071.51867
Sebastián Cáceres,2026-08-13,MD,Partido vs Austin - J3,121.24066666666667,10989.2,90.63955438494234,332.83000000000004,31.099999999999998,2,2.7452010051632842,42.56999999999999,9,2,32.97464,94.23479652492,34.992,968.12256,7.9851306217385805,1439.20997,45,34,79,149,45,122,34,45,5.00686,-3.8039,0,1018.7528,0,3,2904.3676800000003
Víctor Dávila,2026-08-13,Other,RTP Victor,24.022166666666667,1029.37,42.85083915550221,0,0,0,0,0,0,0,16.46775,48.457362288135585,33.984,112.6037,4.687491414179958,49.17,2,0,2,11,2,9,0,1,3.50574,-2.75596,0,77.8729,0,3,337.8111
Alexis Gutiérrez,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5368.7699999999995,67.60000671538116,61.949999999999996,0,0,0.7800334929635395,0,0,0,23.39124,72.19518518518518,32.4,598.57939,7.53691642288434,707.65999,13,10,23,91,13,66,10,15,4.17821,-2.3413,0,444.1073,0,3,1795.73817
Dago Espinoza,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5966.26,75.12320625873524,89.63,0,0,1.1285617752110098,0,2,0,27.44653,77.16635739991004,35.568,555.83922,6.998760424579973,861.69,35,29,64,127,35,97,29,23,4.44767,-2.22486,0,583.028,0,3,1667.51766
Diego Arriaga,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5176.0599999999995,65.17352964630926,102.28000000000002,0,0,1.2878422221196262,0,1,0,26.47495,73.54152777777779,36,546.62339,6.882720778648445,536.88001,14,15,29,68,14,54,15,15,3.82876,-2.0932,0,1207.734,0,3,1639.87017
Emilio Lara,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5832.77,73.44238832530985,72.75000000000001,0,0,0.9160199614705007,0,1,0,26.11415,72.53930555555556,36,629.09721,7.921176660692775,750.99,30,33,63,107,30,85,33,37,4.81631,-2.41056,0,496.3455,0,3,1887.2916300000002
Henry Martín,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5223.79,65.77451428907197,87.66,0,0,1.103756836048166,0,0,0,24.55141,72.86149691358025,33.696,557.1859,7.015716929895617,709.84001,19,18,37,104,19,80,18,13,3.99228,-1.98897,0,501.6392,0,3,1671.5576999999998
Icaro Conceicao,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5361.67,67.5106082036775,44.49,0,0,0.5601887022106196,0,0,0,24.28471,67.45752777777778,36,636.60673,8.015731577820773,688.78999,11,13,24,84,11,69,13,14,3.66612,-2.16577,0,1263.6480000000001,0,3,1909.82019
Miguel Vázquez,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5146.77,64.80472930718253,27.94,0,0,0.3518020305633785,0,1,0,26.15295,76.95665607344633,33.984,552.2984,6.95417675722638,618.93998,10,23,33,78,10,82,23,30,4.07427,-2.35517,0,494.3896,0,3,1656.8952
Oscar Perea,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,4822.81,60.72563890556076,64.58999999999999,0,0,0.8132746297096854,0,1,0,28.37444,78.81788888888889,36,532.77844,6.708394310393311,586.7,28,19,47,99,28,76,19,12,4.28341,-2.24003,0,1159.142,0,3,1598.3353200000001
Pato Salas,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5364.1,67.54120515909158,73.83999999999999,0,0,0.9297445217179622,0,0,0,24.95414,71.31384316415182,34.992,562.40928,7.081486281735422,801.05999,20,18,38,111,20,94,18,19,3.9517,-2.5415,0,522.7280000000001,0,3,1687.22784
Ramón Juárez,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5017.78,63.18057240230169,31.08,0,0,0.3913388371478097,0,0,0,24.29677,73.59981218950684,33.012,502.13734999999997,6.322581938142944,667.36001,13,26,39,97,13,78,26,25,3.93178,-1.48573,0,451.125,0,3,1506.41205
Raphael Veiga,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5006.92,63.04383045341414,49.33,0,0,0.6211307862452204,0,1,0,25.91275,80.9672228471441,32.004,515.17504,6.4867439215307705,499.38,11,8,19,69,11,50,8,32,3.51649,-1.96002,0,407.4525,0,3,1545.5251199999998
Ricardo Gonzalez,2026-08-14,MD+1,Sesión 56 Compensatorio,79.41966666666667,5899.33,74.28046789418238,48.01,0,0,0.6045102178721474,0,0,0,24.40037,67.77880555555555,36,612.92602,7.717559714428416,762.03,17,31,48,95,17,92,31,25,3.80242,-2.07014,0,1407.922,0,3,1838.77806
Alejandro Cardenas,2026-08-15,MD-1,Sesión 57,117.7945,3861.54,32.78200595104186,87.99,0,0,0.7469788487577943,0,1,0,28.26344,78.50955555555555,36,373.68695,3.1723633106808893,324.60999,20,17,37,35,20,32,17,13,4.48996,0,0,890.476,0,3,1121.06085
Alejandro Zendejas Saavedra,2026-08-15,MD-1,Sesión 57,95.8475,4514.610000000001,47.102011007068526,304.96000000000004,0,0,3.1817209629880807,0,0,0,23.72494,69.81208804143127,33.984,566.46938,5.910111166175435,671.68001,5,2,7,38,5,17,2,8,3.60476,-0.26532,0,332.7376,0,3,1699.40814
Alexis Gutiérrez,2026-08-15,MD-1,Sesión 57,117.7945,3738.04,31.733569903518415,109.51,0,0,0.9296698912088426,0,0,0,25.21047,77.8100925925926,32.4,406.15878,3.44802838842221,290.07,10,1,11,18,10,16,1,7,4.55054,0,0,291.0761,0,3,1218.47634
Cristian Borja,2026-08-15,MD-1,Sesión 57,117.7945,3983.21,33.814906468468394,87.74,0,0,0.7448565085806212,0,3,0,26.60483,78.28634063088512,33.984,469.05499,3.98197700232184,321.12,15,6,21,33,15,27,6,4,4.53555,0,0,354.2376,0,3,1407.1649699999998
Dago Espinoza,2026-08-15,MD-1,Sesión 57,117.7945,4232.160000000001,35.92833281689723,171.52,0,0,1.456095148754823,1.63,4,0,29.94358,84.18685335132704,35.568,407.83284000000003,3.4622400876102026,439.52999,28,13,41,48,28,32,13,7,4.9164,0,0,392.7864,0,3,1223.49852
Diego Arriaga,2026-08-15,MD-1,Sesión 57,117.7945,4632.919999999999,39.33052901451256,196.44,0,0,1.6676500176154234,0,2,0,29.84289,82.89691666666667,36,468.35951,3.9760728217361594,584.83001,23,13,36,58,23,47,13,9,4.54384,0,0,1077.478,0,3,1405.07853
Edwin Cerrillo,2026-08-15,MD-1,Sesión 57,89.32866666666665,4742.26,53.087773241885785,37.400000000000006,0,0,0.41867858768741667,0,0,0,24.62219,68.39497222222222,36,498.23456,5.577543901547097,86.61,6,1,7,11,6,9,1,5,4.36088,-0.67163,0,1005.734,0,3,1494.70368
Emilio Lara,2026-08-15,MD-1,Sesión 57,117.7945,4711.17,39.9948214899677,219.5,0,0,1.8634146755578571,6.61,7,1,30.05593,83.48869444444445,36,532.61536,4.521563910029755,525.89001,26,17,43,56,26,33,17,26,4.63286,-0.95041,0,380.947,0,3,1597.84608
Erick Sánchez,2026-08-15,MD-1,Sesión 57,117.7945,3968.7099999999996,33.69181073819236,65.91,0,0,0.5595337643098787,0,0,0,24.57844,76.79802524684415,32.004,448.71347000000003,3.8092905016787713,332.02,12,11,23,36,12,34,11,11,4.43995,0,0,266.1762,0,3,1346.14041
Franco Rossano,2026-08-15,MD-1,Sesión 57,90.58416666666668,3284.38,36.25777131765117,257.26,0,0,2.840010671474963,0,4,0,28.0183,82.79639479905437,33.84,365.32527,4.032992557566168,419.36001,12,2,14,23,12,14,2,5,4.37422,-0.42388,0,252.97019999999998,0,3,1095.97581
Henry Martín,2026-08-15,MD-1,Sesión 57,117.7945,4091.12,34.730993382543325,78.56,0,0,0.6669241772748303,0,0,0,25.13291,74.5872210351377,33.696,447.28999999999996,3.7972061513907693,346.02000000000004,16,10,26,36,16,35,10,13,4.24043,-0.33284,0,366.6992,0,3,1341.87
Icaro Conceicao,2026-08-15,MD-1,Sesión 57,117.7945,4115.4000000000005,34.93711506055037,164.56,0,0,1.3970091982223278,0,3,0,26.32416,73.12266666666667,36,527.36123,4.476959705249396,474.29,16,11,27,45,16,35,11,9,4.49404,-0.31535,0,935.5160000000001,0,3,1582.08369
Isaías Violante,2026-08-15,MD-1,Sesión 57,117.7945,4181.290000000001,35.496479037646075,86.32000000000001,0,0,0.732801616374279,0,2,0,26.12828,74.66929583904893,34.992,374.52906,3.1795122862272858,283.40999,14,7,21,30,14,27,7,6,4.95339,-0.62559,0,321.83325,0,3,1123.58718
Israel Reyes,2026-08-15,MD-1,Sesión 57,117.7945,3992.0400000000004,33.88986752352614,79.39999999999999,0,0,0.6740552402701314,0,0,0,24.31738,73.66224403247304,33.012,428.2317,3.635413368196308,217.42000000000002,8,8,16,20,8,15,8,11,4.43526,0,0,339.00594,0,3,1284.6951
José Raúl Zúñiga,2026-08-15,MD-1,Sesión 57,95.8475,4741.97,49.47411252249668,211.98,0,0,2.2116382795586738,0,0,0,23.36585,66.91251431844213,34.92,521.94711,5.445599624403349,657.23,7,0,7,27,7,16,0,7,3.62696,-0.62422,0,417.0008,0,3,1565.8413299999997
Kevin Álvarez,2026-08-15,MD-1,Sesión 57,117.7945,3787.46,32.15311410974196,34.49999999999999,0,0,0.2928829444498681,0,0,0,25.06202,71.62214220393234,34.992,352.01098,2.9883481826401064,245.18,16,4,20,31,16,24,4,8,4.60223,0,0,299.74922,0,3,1056.03294
Miguel Vázquez,2026-08-15,MD-1,Sesión 57,117.7945,3927.35,33.34069077928086,100.17999999999999,0,0,0.8504641557967477,0,0,0,25.19758,74.14542137476458,33.984,449.97332,3.8199858227676167,380.18,15,11,26,34,15,33,11,19,4.36985,0,0,354.51599999999996,0,3,1349.91996
Oscar Perea,2026-08-15,MD-1,Sesión 57,117.7945,4765.49,40.455963563663836,248.95000000000002,26.009999999999998,2,2.1134263484288316,42.78,5,2,34.43863,95.66286111111111,36,526.68211,4.471194410604909,601.53,33,12,45,57,33,49,12,14,4.57502,0,0,1115.716,0,3,1580.04633
Pato Salas,2026-08-15,MD-1,Sesión 57,117.7945,3922.17,33.29671589080984,82.7,0,0,0.7020701306088145,0,1,0,27.1278,77.52572016460906,34.992,348.69968,2.9602373625254153,293.03,9,7,16,33,9,31,7,3,4.43378,-0.34257,0,353.1232,0,3,1046.09904
Ramón Juárez,2026-08-15,MD-1,Sesión 57,117.7945,3787.65,32.154727088276616,101.57,6.44,1,0.8622643671818293,6.44,3,1,30.20091,91.4846419483824,33.012,383.3779,3.2546332808407863,315.59999999999997,13,6,19,26,13,28,6,5,4.33258,-1.36271,0,316.15575,0,3,1150.1337
Raphael Veiga,2026-08-15,MD-1,Sesión 57,117.7945,4033.0900000000006,34.238355780617944,112.07000000000001,0,0,0.9514026546230937,0,2,0,26.97504,84.28646419197601,32.004,358.41161,3.0426854394729803,366.56001,16,7,23,34,16,33,7,5,4.43031,0,0,316.8501,0,3,1075.2348299999999
Ricardo Gonzalez,2026-08-15,MD-1,Sesión 57,66.5705,2205.88,33.13599867809315,32.6,0,0,0.4897064014841409,0,0,0,24.05189,66.81080555555555,36,300.08233,4.50773736114345,138.24,9,7,16,21,9,17,7,7,4.54841,-0.39455,0,494.898,0,3,900.2469900000001
Sebastián Cáceres,2026-08-15,MD-1,Sesión 57,117.7945,3874.0899999999997,32.88854742793594,30.16,0,0,0.25603911897414566,0,0,0,23.12991,66.10056584362141,34.992,401.24541999999997,3.4063171030905517,245.95999999999998,7,3,10,26,7,29,3,15,4.28225,-0.67039,0,343.8944,0,3,1203.73626
Víctor Dávila,2026-08-15,MD-1,Sesión 57,84.67666666666666,3034.78,35.83962524111326,206.72000000000003,0,0,2.441286462228871,0,2,0,26.27681,77.32112170433145,33.984,308.9154,3.648176199661457,346.02999,4,1,5,7,4,4,1,1,3.81704,0,0,225.12,0,3,926.7461999999999
Alan Cervantes,2026-08-16,MD,Partido vs San Luis J4,123.09366666666666,13656.7,110.94559427644532,512.9200000000001,115.33999999999999,14,4.166908126873574,0,6,0,26.99421,99.72046422075013,27.06988,1316.95353,10.698791949761835,2156.81002,29,23,52,141,29,108,23,31,4.43974,-3.30772,0,1091.5786,0,3,3950.8605900000002
Alejandro Cardenas,2026-08-16,MD,Partido vs San Luis J4,21.9735,956.3199999999999,43.52151455161899,0,0,0,0,0,0,0,14.11829,39.21747222222222,36,94.10663,4.28273283728127,18.24,0,0,0,3,0,3,0,3,2.43218,-2.67471,0,195.048,0,3,282.31989
Alejandro Zendejas Saavedra,2026-08-16,Other,RTP Edwin,93.58483333333334,1811.8700000000001,19.360722624214393,0,0,0,0,0,0,0,17.9533,52.828684086628996,33.984,262.7659,2.8077829562838708,397.64999,35,28,63,95,35,84,28,4,3.77813,-3.63297,0,159.65365,0,3,788.2977
Alexis Gutiérrez,2026-08-16,MD,Partido vs San Luis J4,48.41316666666667,3809.83,78.6940880407878,161.28,0,0,3.331325156035376,0,4,0,27.39738,84.55981481481481,32.4,410.19556,8.47280994495299,598.1100200000001,14,8,22,41,14,30,8,7,4.55346,-1.73103,0,305.20980000000003,0,3,1230.58668
Brian Rodríguez,2026-08-16,MD,Partido vs San Luis J4,38.10766666666667,3853.24,101.11456137435161,131.47,0,0,3.4499619499138405,0,2,0,29.66102,83.3081114481519,35.604,295.71524,7.759993352168855,485.01999,13,14,27,46,13,40,14,7,4.35856,-5.03094,0,313.93289,0,3,887.14572
Dago Espinoza,2026-08-16,MD,Partido vs San Luis J4,123.09366666666666,12065.02,98.01495338238361,935.52,38.71,5,7.600066074344469,93.52000000000001,25,5,34.21944,96.2085020242915,35.568,1085.66874,8.819858644230274,1941.5700200000001,54,38,92,129,54,121,38,25,4.92375,-4.21053,0,1125.0024,0,3,3257.00622
Diego Arriaga,2026-08-16,MD,Partido vs San Luis J4,100.81300000000002,10212.74,101.30380010514516,786.52,0,0,7.801771596917063,24.6,17,3,31.41629,87.26747222222222,36,1057.59018,10.490613115372023,1943.31005,31,58,89,125,31,135,58,48,4.27311,-3.94533,0,2406.2200000000003,0,3,3172.7705399999995
Edwin Cerrillo,2026-08-16,Other,RTP Edwin,93.58483333333334,5821.49,62.20548557547608,288.16,0,0,3.079131411963121,0,0,0,24.50152,68.05977777777777,36,618.12964,6.605019403072792,1370.05005,81,57,138,172,81,144,57,14,3.99401,-4.74692,0,1494.1879999999999,0,3,1854.3889199999999
Emilio Lara,2026-08-16,MD,Partido vs San Luis J4,123.09366666666666,12787.18,103.8817052596803,1092.44,0,0,8.87486764821369,15.68,24,2,31.43151,87.30975,36,1196.05689,9.716640363300577,2315.71003,39,59,98,143,39,130,59,31,4.71498,-3.7644,0,1054.473,0,3,3588.1706700000004
Erick Sánchez,2026-08-16,MD,Partido vs San Luis J4,60.08116666666667,5143.67,85.61201929611886,150.92,0,0,2.5119352431571733,0,1,0,26.03353,81.34461317335334,32.004,535.25173,8.908810525760984,637.71997,10,14,24,41,10,46,14,10,4.23538,-2.38209,0,344.2722,0,3,1605.7551899999999
Henry Martín,2026-08-16,MD,Partido vs San Luis J4,96.654,8897.880000000001,92.05909739896953,329.23,0,0,3.406273925548865,0,8,0,28.50886,84.60606600189934,33.696,1007.85825,10.427486187845304,1267.19001,38,38,76,124,38,122,38,42,4.56807,-3.80568,0,828.9399999999999,0,3,3023.5747499999998
Icaro Conceicao,2026-08-16,MD,Partido vs San Luis J4,63.705666666666666,6873.1900000000005,107.88977432672134,396.45,0,0,6.223151263362234,0,6,0,28.99176,80.53266666666666,36,732.70965,11.501483122903771,1249.95999,11,22,33,62,11,74,22,10,3.83,-4.27293,0,1586.924,0,3,2198.1289500000003
Isaías Violante,2026-08-16,MD,Partido vs San Luis J4,44.600833333333334,3319.79,74.43336260533249,114.84,0,0,2.5748397825152742,6.57,4,1,30.55134,87.30949931412894,34.992,284.22157,6.3725618729096984,413.86999999999995,13,9,22,37,13,30,9,7,4.51412,-1.46118,0,256.91114999999996,0,3,852.66471
José Raúl Zúñiga,2026-08-16,Other,RTP Edwin,28.197166666666664,2619.96,92.91571848235344,0,0,0,0,0,0,0,20.20283,57.85461053837342,34.92,299.52637,10.62256976173729,436.70001,16,10,26,105,16,72,10,20,3.53175,-5.40979,0,261.8232,0,3,898.5791099999999
Miguel Vázquez,2026-08-16,MD,Partido vs San Luis J4,101.12016666666666,9525.6,94.20079410470382,448.63,5.890000000000001,1,4.436602655915982,15.85,10,2,31.0646,91.40948681732579,33.984,873.1358299999999,8.634635985897965,1239.57996,13,36,49,87,13,99,36,16,3.83508,-4.67711,0,871.6784,0,3,2619.4074899999996
Oscar Perea,2026-08-16,MD,Partido vs San Luis J4,84.6395,7488.139999999999,88.47098576905582,423.74999999999994,10.69,1,5.0065276850643015,45.769999999999996,10,2,33.5519,93.19972222222223,36,764.50589,9.032495347916754,1197.52999,35,35,70,115,35,95,35,31,4.46812,-3.80888,0,1758.1100000000001,0,3,2293.51767
Pato Salas,2026-08-16,MD,Partido vs San Luis J4,48.64416666666667,3945.98,81.1192846007572,111.50999999999999,0,0,2.2923611943878157,0,2,0,27.15297,77.59765089163237,34.992,365.20214,7.507624552447192,485.63000999999997,12,19,31,47,12,50,19,15,4.51523,-2.57073,0,364.1496,0,3,1095.60642
Ramón Juárez,2026-08-16,MD,Partido vs San Luis J4,101.12016666666666,9045.739999999998,89.4553509768081,344.75,5.590000000000001,2,3.409310045309129,5.590000000000001,4,0,30.77718,93.23027989821884,33.012,761.79075,7.533519525449095,1142.7099899999998,23,25,48,91,23,73,25,29,4.04401,-5.25181,0,776.991,0,3,2285.37225
Raphael Veiga,2026-08-16,MD,Partido vs San Luis J4,94.92116666666668,9539.529999999999,100.49950221850762,310.97999999999996,0,0,3.2761923490896825,0,6,0,28.21125,88.14913760779903,32.004,889.26581,9.368466920795676,1321.83998,29,29,58,116,29,107,29,33,4.60055,-4.48002,0,769.2082999999999,0,3,2667.79743
Adrian Fernandez,2026-08-18,Other,Sesión 58,87.23949999999999,5228.11,59.92824351354604,132.82,0,0,1.5224754841556865,0,2,0,26.35518,73.20883333333333,36,569.91009999999994,6.532707087959009,724.67998,24,37,61,90,24,86,37,27,4.24156,-3.29813,0,1257.46,0,3,1709.7302999999997
Alan Cervantes,2026-08-18,Other,Sesión 58,58.51283333333333,2590.7299999999996,44.2762698781179,0,0,0,0,0,0,0,19.62038,72.48048384403624,27.06988,249.46718,4.263460950161931,104.58000000000001,0,1,1,14,0,10,1,9,2.66912,-2.72411,0,198.1203,0,3,748.4015400000001
Alejandro Cardenas,2026-08-18,Other,Sesión 58,87.23949999999999,4408.929999999999,50.53823096189226,53.150000000000006,0,0,0.6092423730076401,0,0,0,25.30367,70.28797222222222,36,410.41746,4.704491199513982,624.20999,18,37,55,89,18,89,37,61,4.41254,-3.29967,0,1087.542,0,3,1231.25238
Alejandro Zendejas Saavedra,2026-08-18,Other,Sesión 58,82.41350000000001,4348.04,52.75883198747777,40.050000000000004,0,0,0.48596407142033765,0,0,0,23.20206,68.27348163841808,33.984,605.21741,7.343668331037996,466.44,23,20,43,64,23,63,20,5,3.97933,-4.64145,0,334.906,0,3,1815.65223
Alexis Gutiérrez,2026-08-18,Other,Sesión 58,87.23949999999999,4253.26,48.75383283948212,139.27,0,0,1.596409883137799,0,3,0,28.85475,89.05787037037037,32.4,502.06696999999997,5.755041810189192,630.59999,34,33,67,85,34,70,33,23,4.10432,-2.52304,0,361.13280000000003,0,3,1506.20091
Brian Rodríguez,2026-08-18,Other,Sesión 58,87.23949999999999,4929.79,56.50869159039197,68.35,0,0,0.78347537526006,0,1,0,25.90601,72.76151556004943,35.604,420.05695,4.814985757598336,669.81998,36,24,60,102,36,80,24,34,4.53989,-2.41614,0,420.47691,0,3,1260.17085
Cristian Borja,2026-08-18,Other,Sesión 58,87.23949999999999,4224.92,48.42897999186149,153.96,0,0,1.7647969096567497,0,5,0,26.26112,77.2749529190207,33.984,532.77239,6.107008751769554,595.60999,26,23,49,62,26,61,23,23,4.43361,-2.38292,0,406.3792,0,3,1598.3171699999998
Dago Espinoza,2026-08-18,Other,Sesión 58,58.51283333333333,3008.9199999999996,51.42324903083938,25.24,0,0,0.4313583629802009,0,0,0,24.72392,69.51169590643275,35.568,286.82866,4.901978654255335,174.53,5,2,7,25,5,17,2,25,4.53193,-3.31876,0,272.2768,0,3,860.48598
